customer_id, customer_type, login_password, customer_name_or_company_name, contact_phone, application_id, sku_id, application_amount, application_quantity, application_time, spu_id, asset_name, asset_original_value, asset_weight_kg, industry_id, industry_name, approval_order_id, credit_approval_id, repayment_method, order_type, order_creation_time, approval_status
CUST_11435,企业,%(YpEvtmo6Sj,维旺明传媒有限公司,13023864217,APP_20241435,SPU_206_SKU_44,10259425.68,9,2025-06-08 00:59:37,SPU_206,液压挖掘机,1227437.51,4668,103,工程机械,ORD_20250608_1435,AUTH_31435,等额本金,直接租赁,2025-06-13 00:59:37,通过
CUST_11436,企业,$8E2jpr6TERX,浙大万朋传媒有限公司,15157173602,APP_20241436,SPU_318_SKU_90,1953960.37,1,2026-01-02 09:23:51,SPU_318,工业机器人臂,2224033.97,6364,101,高端制造,ORD_20260102_1436,AUTH_31436,按季付息到期还本,售后回租,2026-01-06 09:23:51,通过
CUST_11437,企业,th0hZBxbG@n+,鸿睿思博科技有限公司,15062256981,APP_20241437,SPU_649_SKU_10,18023263.6,6,2024-08-17 13:35:18,SPU_649,高性能服务器集群,3165781.4,5933,104,信息技术,ORD_20240817_1437,AUTH_31437,按季付息到期还本,直接租赁,2024-08-18 13:35:18,通过
CUST_11438,个人,zs*ZDjmp!1R&,唐红,15124720684,APP_20241438,SPU_953_SKU_40,19098729.4,10,2024-11-24 12:39:26,SPU_953,液压挖掘机,2179630.02,1403,103,工程机械,ORD_20241124_1438,AUTH_31438,等额本金,直接租赁,2024-11-25 12:39:26,通过
CUST_11439,企业,Dl!5G5ywY*Zw,彩虹传媒有限公司,15903008264,APP_20241439,SPU_485_SKU_88,21210132.21,7,2024-04-14 16:00:47,SPU_485,核磁共振成像仪,3302805.75,6873,102,医疗器械,ORD_20240414_1439,AUTH_31439,等额本息,售后回租,2024-04-19 16:00:47,审批中
CUST_11440,企业,W^@81BnbTnb7,天益科技有限公司,13692932627,APP_20241440,SPU_699_SKU_75,35768493.62,9,2024-12-16 02:35:33,SPU_699,高性能服务器集群,4356119.65,2006,104,信息技术,ORD_20241216_1440,AUTH_31440,等额本金,直接租赁,2024-12-19 02:35:33,通过
CUST_11441,个人,H*P30uf)VV@F,郑艳,13250416551,APP_20241441,SPU_776_SKU_36,20220266.13,5,2026-01-01 06:30:36,SPU_776,液压挖掘机,4265101.81,6030,103,工程机械,ORD_20260101_1441,AUTH_31441,等额本息,直接租赁,2026-01-02 06:30:36,通过
CUST_11442,个人,UVu!6EwSlGfI,王佳,15957952910,APP_20241442,SPU_173_SKU_47,28685729.25,10,2025-12-22 18:55:30,SPU_173,液压挖掘机,3486952.43,5930,103,工程机械,ORD_20251222_1442,AUTH_31442,按季付息到期还本,直接租赁,2025-12-23 18:55:30,审批中
CUST_11443,个人,4R1mmNyI*uIg,王玉梅,13791923745,APP_20241443,SPU_405_SKU_72,7957311.17,5,2026-01-19 06:08:46,SPU_405,液压挖掘机,1940557.84,3879,103,工程机械,ORD_20260119_1443,AUTH_31443,等额本息,直接租赁,2026-01-20 06:08:46,通过
CUST_11444,企业,563Thdp*O&$G,浦华众城传媒有限公司,14546436900,APP_20241444,SPU_891_SKU_74,10247233.04,3,2025-01-30 11:35:34,SPU_891,工业机器人臂,4028697.79,8896,101,高端制造,ORD_20250130_1444,AUTH_31444,等额本金,售后回租,2025-02-03 11:35:34,通过
CUST_11445,企业,%+i8CJKft_74,中建创业传媒有限公司,13184472234,APP_20241445,SPU_914_SKU_83,11564185.73,4,2025-08-10 11:55:32,SPU_914,工业机器人臂,3533027.76,6454,101,高端制造,ORD_20250810_1445,AUTH_31445,按季付息到期还本,直接租赁,2025-08-11 11:55:32,通过
CUST_11446,企业,q(h2QycD3^$x,襄樊地球村网络有限公司,14518028677,APP_20241446,SPU_997_SKU_80,8355020.55,2,2024-10-28 21:12:25,SPU_997,高性能服务器集群,4445642.08,818,104,信息技术,ORD_20241028_1446,AUTH_31446,按季付息到期还本,售后回租,2024-11-01 21:12:25,通过
CUST_11447,企业,))Y(9CLzqpqS,网新恒天科技有限公司,13413832297,APP_20241447,SPU_982_SKU_21,12608752.78,7,2025-04-21 12:32:31,SPU_982,高性能服务器集群,2219593.66,7973,104,信息技术,ORD_20250421_1447,AUTH_31447,按季付息到期还本,直接租赁,2025-04-24 12:32:31,审批中
CUST_11448,个人,x)T@rfQJ*7Xm,陈英,13452523686,APP_20241448,SPU_308_SKU_90,11629818.22,3,2024-07-27 14:57:47,SPU_308,工业机器人臂,4747270.85,1059,101,高端制造,ORD_20240727_1448,AUTH_31448,按季付息到期还本,直接租赁,2024-07-30 14:57:47,通过
CUST_11449,个人,#8ITMcsi)Sh#,姚红霞,18896754069,APP_20241449,SPU_182_SKU_27,3063387.75,2,2026-01-29 10:16:33,SPU_182,工业机器人臂,1668877.94,1268,101,高端制造,ORD_20260129_1449,AUTH_31449,等额本息,售后回租,2026-01-31 10:16:33,通过
CUST_11450,企业,%(61h1PNSdjP,易动力科技有限公司,18110788241,APP_20241450,SPU_374_SKU_11,7362054.79,2,2026-02-09 21:24:25,SPU_374,工业机器人臂,4357391.04,3880,101,高端制造,ORD_20260209_1450,AUTH_31450,按季付息到期还本,售后回租,2026-02-13 21:24:25,拒绝
CUST_11451,个人,q8Bw6VuO&*LI,王瑞,13635275749,APP_20241451,SPU_871_SKU_22,26189421.92,10,2025-10-25 07:29:20,SPU_871,新能源重卡,3135281.91,4350,106,交通运输,ORD_20251025_1451,AUTH_31451,按季付息到期还本,售后回租,2025-10-28 07:29:20,拒绝
CUST_11452,企业,%3@KD3admSxe,凌颖信息传媒有限公司,15993207960,APP_20241452,SPU_658_SKU_27,718071.41,1,2025-05-19 22:11:48,SPU_658,光伏组件,870321.09,8317,105,绿色能源,ORD_20250519_1452,AUTH_31452,等额本息,售后回租,2025-05-21 22:11:48,通过
CUST_11453,个人,8+)e4POwUx+v,马想,18076528690,APP_20241453,SPU_839_SKU_38,8345470.02,3,2025-04-16 08:16:55,SPU_839,新能源重卡,3091734.52,1145,106,交通运输,ORD_20250416_1453,AUTH_31453,等额本金,售后回租,2025-04-21 08:16:55,通过
CUST_11454,企业,1@R%^vza_e4G,晖来计算机传媒有限公司,13700364296,APP_20241454,SPU_327_SKU_36,1184011.43,1,2024-07-02 09:03:59,SPU_327,高性能服务器集群,1326407.03,4215,104,信息技术,ORD_20240702_1454,AUTH_31454,等额本息,售后回租,2024-07-04 09:03:59,审批中
CUST_11455,个人,jm4Ts)Ae*QU&,韩涛,18024758800,APP_20241455,SPU_126_SKU_54,17667274.6,5,2025-07-09 15:00:40,SPU_126,高性能服务器集群,4186852.81,8689,104,信息技术,ORD_20250709_1455,AUTH_31455,按季付息到期还本,售后回租,2025-07-14 15:00:40,通过
CUST_11456,企业,^$ruyc&avH1D,数字100科技有限公司,13103628590,APP_20241456,SPU_684_SKU_36,25424448.26,7,2024-11-11 13:10:16,SPU_684,光伏组件,4088374.78,5247,105,绿色能源,ORD_20241111_1456,AUTH_31456,按季付息到期还本,售后回租,2024-11-16 13:10:16,审批中
CUST_11457,企业,YCp2iYfl&yU$,合联电子网络有限公司,18956832937,APP_20241457,SPU_934_SKU_10,35129317.13,10,2025-06-19 04:40:24,SPU_934,新能源重卡,3930673.12,3476,106,交通运输,ORD_20250619_1457,AUTH_31457,按季付息到期还本,直接租赁,2025-06-22 04:40:24,通过
CUST_11458,企业,L8^Lsl5(!wjP,立信电子科技有限公司,13481543861,APP_20241458,SPU_864_SKU_75,11642293.19,9,2026-02-28 00:51:31,SPU_864,核磁共振成像仪,1589813.68,7004,102,医疗器械,ORD_20260228_1458,AUTH_31458,按季付息到期还本,直接租赁,2026-03-03 00:51:31,通过
CUST_11459,个人,V(y7tWVmXvAv,杨燕,13014562449,APP_20241459,SPU_782_SKU_77,5143978.36,10,2025-05-08 19:27:06,SPU_782,光伏组件,599512.49,6896,105,绿色能源,ORD_20250508_1459,AUTH_31459,按季付息到期还本,售后回租,2025-05-11 19:27:06,通过
CUST_11460,个人,x806BHbW(mw6,刘华,13613497624,APP_20241460,SPU_232_SKU_29,8017111.19,4,2025-08-29 18:52:38,SPU_232,工业机器人臂,2267795.99,817,101,高端制造,ORD_20250829_1460,AUTH_31460,等额本金,售后回租,2025-09-03 18:52:38,通过
CUST_11461,个人,#0VBuo!a_VHC,邱秀兰,15267232528,APP_20241461,SPU_732_SKU_44,27143891.98,9,2024-09-29 20:09:10,SPU_732,光伏组件,3286818.91,2262,105,绿色能源,ORD_20240929_1461,AUTH_31461,按季付息到期还本,售后回租,2024-09-30 20:09:10,通过
CUST_11462,个人,^4gSbczs7Qu(,夏凤英,13010618111,APP_20241462,SPU_536_SKU_94,15480444.73,5,2025-12-13 23:56:40,SPU_536,液压挖掘机,3274932.96,2484,103,工程机械,ORD_20251213_1462,AUTH_31462,等额本金,直接租赁,2025-12-17 23:56:40,通过
CUST_11463,企业,R0Eyk17r_j3K,合联电子网络有限公司,18511790066,APP_20241463,SPU_466_SKU_59,15484898.39,4,2024-03-15 03:38:30,SPU_466,新能源重卡,4210649.65,9076,106,交通运输,ORD_20240315_1463,AUTH_31463,按季付息到期还本,直接租赁,2024-03-19 03:38:30,通过
CUST_11464,企业,u0Ahl5Y%V3+a,时刻信息有限公司,18513071109,APP_20241464,SPU_670_SKU_67,13186208.37,4,2025-01-11 09:39:57,SPU_670,高性能服务器集群,3529450.43,6006,104,信息技术,ORD_20250111_1464,AUTH_31464,按季付息到期还本,售后回租,2025-01-13 09:39:57,通过
CUST_11465,企业,+m*1Z!3o0XkV,海创信息有限公司,18009037820,APP_20241465,SPU_911_SKU_22,1814137.59,1,2025-07-10 21:22:10,SPU_911,光伏组件,1931902.59,7158,105,绿色能源,ORD_20250710_1465,AUTH_31465,等额本金,售后回租,2025-07-13 21:22:10,通过
CUST_11466,个人,LZO_f@Bu#92r,刘玉兰,18081906426,APP_20241466,SPU_375_SKU_48,26984825.23,8,2025-01-31 00:14:49,SPU_375,工业机器人臂,3785007.6,1826,101,高端制造,ORD_20250131_1466,AUTH_31466,按季付息到期还本,售后回租,2025-02-04 00:14:49,审批中
CUST_11467,企业,2$Z#3fS0y5Vt,华远软件传媒有限公司,18877182269,APP_20241467,SPU_150_SKU_32,13773976.53,8,2024-04-06 09:29:26,SPU_150,高性能服务器集群,2050695.29,1143,104,信息技术,ORD_20240406_1467,AUTH_31467,按季付息到期还本,直接租赁,2024-04-11 09:29:26,通过
CUST_11468,企业,V+1bYqto+xMx,双敏电子网络有限公司,15206676670,APP_20241468,SPU_619_SKU_64,38303155.29,10,2024-11-17 19:28:07,SPU_619,核磁共振成像仪,4199862.07,7117,102,医疗器械,ORD_20241117_1468,AUTH_31468,等额本息,直接租赁,2024-11-21 19:28:07,通过
CUST_11469,企业,_r(8+MZhNeWh,信诚致远信息有限公司,13749450144,APP_20241469,SPU_579_SKU_90,2223344.65,1,2024-09-06 20:13:32,SPU_579,工业机器人臂,2590809.01,4389,101,高端制造,ORD_20240906_1469,AUTH_31469,等额本金,售后回租,2024-09-07 20:13:32,通过
CUST_11470,个人,%x532C5kgcLN,许丽华,15955280235,APP_20241470,SPU_829_SKU_65,9521992.15,3,2024-11-01 18:23:15,SPU_829,新能源重卡,3471506.24,9104,106,交通运输,ORD_20241101_1470,AUTH_31470,等额本息,直接租赁,2024-11-05 18:23:15,通过
CUST_11471,个人,4_AUdomLqV1h,石雪梅,15975538486,APP_20241471,SPU_718_SKU_70,3070584.6,8,2025-11-14 07:02:04,SPU_718,液压挖掘机,447647.24,1699,103,工程机械,ORD_20251114_1471,AUTH_31471,等额本金,直接租赁,2025-11-19 07:02:04,通过
CUST_11472,企业,F5FoB50a%Z5R,佳禾科技有限公司,18701320360,APP_20241472,SPU_755_SKU_99,7989109.61,2,2024-09-13 08:09:08,SPU_755,液压挖掘机,4266719.19,7835,103,工程机械,ORD_20240913_1472,AUTH_31472,按季付息到期还本,直接租赁,2024-09-18 08:09:08,通过
CUST_11473,企业,EU7!Zf!8V$IR,华远软件科技有限公司,15549616230,APP_20241473,SPU_791_SKU_30,5525535.29,5,2025-11-25 15:38:18,SPU_791,液压挖掘机,1200049.55,6879,103,工程机械,ORD_20251125_1473,AUTH_31473,按季付息到期还本,售后回租,2025-11-30 15:38:18,通过
CUST_11474,企业,_1Z)e7q%+(wY,鸿睿思博科技有限公司,15076451804,APP_20241474,SPU_923_SKU_31,4595886.95,7,2024-10-30 10:32:02,SPU_923,光伏组件,753895.8,2012,105,绿色能源,ORD_20241030_1474,AUTH_31474,按季付息到期还本,售后回租,2024-11-04 10:32:02,通过
CUST_11475,个人,i4FUxBR*G5^i,刘颖,13114056968,APP_20241475,SPU_470_SKU_87,8590847.52,2,2025-01-28 04:43:52,SPU_470,光伏组件,4753858.5,3886,105,绿色能源,ORD_20250128_1475,AUTH_31475,按季付息到期还本,直接租赁,2025-01-29 04:43:52,审批中
CUST_11476,企业,(JHXNUknJ0gr,毕博诚网络有限公司,15524040689,APP_20241476,SPU_800_SKU_29,1096756.64,2,2025-06-15 08:57:02,SPU_800,工业机器人臂,583527.99,6148,101,高端制造,ORD_20250615_1476,AUTH_31476,按季付息到期还本,售后回租,2025-06-18 08:57:02,通过
CUST_11477,企业,*pp(WCVy)9pN,华远软件信息有限公司,18085395064,APP_20241477,SPU_628_SKU_95,6003146.07,2,2024-05-29 02:44:23,SPU_628,核磁共振成像仪,3442306.05,953,102,医疗器械,ORD_20240529_1477,AUTH_31477,等额本金,售后回租,2024-05-30 02:44:23,审批中
CUST_11478,企业,tb%Q6@DxE((X,同兴万点网络有限公司,18664519422,APP_20241478,SPU_452_SKU_26,749983.04,7,2024-11-30 22:59:01,SPU_452,高性能服务器集群,121120.27,6878,104,信息技术,ORD_20241130_1478,AUTH_31478,等额本息,售后回租,2024-12-04 22:59:01,通过
CUST_11479,个人,l01*g4le7#WW,陈楠,13674823436,APP_20241479,SPU_955_SKU_84,6215150.84,2,2024-10-18 12:36:52,SPU_955,光伏组件,3365887.29,2701,105,绿色能源,ORD_20241018_1479,AUTH_31479,等额本息,售后回租,2024-10-22 12:36:52,通过
CUST_11480,个人,$82cQOy!MgvJ,刘金凤,13923402978,APP_20241480,SPU_850_SKU_26,824250.3,9,2025-05-15 07:12:43,SPU_850,高性能服务器集群,105492.56,9909,104,信息技术,ORD_20250515_1480,AUTH_31480,按季付息到期还本,直接租赁,2025-05-20 07:12:43,通过
CUST_11481,企业,mHxMPv!tTw*1,飞利信网络有限公司,15503510866,APP_20241481,SPU_435_SKU_40,7406399.52,10,2025-06-13 11:52:11,SPU_435,液压挖掘机,830316.21,6059,103,工程机械,ORD_20250613_1481,AUTH_31481,等额本息,直接租赁,2025-06-15 11:52:11,审批中
CUST_11482,个人,0I%*Rw!g!P3D,王琴,18160300616,APP_20241482,SPU_835_SKU_98,11918346.04,3,2024-07-22 12:56:21,SPU_835,核磁共振成像仪,4894932.3,8170,102,医疗器械,ORD_20240722_1482,AUTH_31482,等额本金,直接租赁,2024-07-25 12:56:21,通过
CUST_11483,个人,&FlsZYjm2F)3,董峰,18590656405,APP_20241483,SPU_704_SKU_36,15796628.97,9,2025-12-18 18:53:58,SPU_704,液压挖掘机,1973339.02,2570,103,工程机械,ORD_20251218_1483,AUTH_31483,等额本息,直接租赁,2025-12-23 18:53:58,通过
CUST_11484,企业,V@YbZynSYz1G,联软网络有限公司,15525578256,APP_20241484,SPU_739_SKU_97,5880169.34,2,2024-05-11 01:58:26,SPU_739,工业机器人臂,3547790.27,3624,101,高端制造,ORD_20240511_1484,AUTH_31484,等额本金,直接租赁,2024-05-13 01:58:26,通过
CUST_11485,企业,0!^Y&S%e#9&B,群英传媒有限公司,13190607338,APP_20241485,SPU_206_SKU_28,17312902.64,8,2025-07-13 02:37:22,SPU_206,新能源重卡,2574292.84,870,106,交通运输,ORD_20250713_1485,AUTH_31485,等额本息,直接租赁,2025-07-14 02:37:22,通过
CUST_11486,个人,)wqYc!3X$HH8,郭欢,15341395133,APP_20241486,SPU_236_SKU_37,4643470.05,3,2025-04-09 03:21:12,SPU_236,液压挖掘机,1720369.12,3858,103,工程机械,ORD_20250409_1486,AUTH_31486,等额本息,直接租赁,2025-04-14 03:21:12,审批中
CUST_11487,个人,#*7HD9JmvJ4A,林桂英,13681378513,APP_20241487,SPU_209_SKU_88,6361850.15,10,2025-12-22 03:29:14,SPU_209,新能源重卡,759759.19,4490,106,交通运输,ORD_20251222_1487,AUTH_31487,等额本金,售后回租,2025-12-26 03:29:14,通过
CUST_11488,企业,ix2UZm2b^Re4,通际名联传媒有限公司,18541055107,APP_20241488,SPU_993_SKU_12,353950.45,3,2025-11-18 09:20:03,SPU_993,新能源重卡,146966.48,2388,106,交通运输,ORD_20251118_1488,AUTH_31488,按季付息到期还本,直接租赁,2025-11-22 09:20:03,通过
CUST_11489,企业,&7mqtOyOnZbP,易动力科技有限公司,18189068708,APP_20241489,SPU_970_SKU_25,18529060.35,8,2024-12-16 03:38:44,SPU_970,工业机器人臂,2571881.71,7157,101,高端制造,ORD_20241216_1489,AUTH_31489,等额本金,直接租赁,2024-12-19 03:38:44,拒绝
CUST_11490,企业,^K!X^OcX^6UT,图龙信息科技有限公司,14592128104,APP_20241490,SPU_147_SKU_61,936960.25,3,2024-08-29 17:25:26,SPU_147,光伏组件,353022.83,9854,105,绿色能源,ORD_20240829_1490,AUTH_31490,等额本金,直接租赁,2024-09-03 17:25:26,拒绝
CUST_11491,企业,%gRE6Ja4w2&x,昂歌信息传媒有限公司,14524480613,APP_20241491,SPU_431_SKU_83,12644030.31,4,2025-11-09 15:21:00,SPU_431,液压挖掘机,3718440.93,9374,103,工程机械,ORD_20251109_1491,AUTH_31491,等额本息,直接租赁,2025-11-13 15:21:00,通过
CUST_11492,企业,_#7Tr9Wr@2Yq,通际名联网络有限公司,13375557024,APP_20241492,SPU_707_SKU_30,9672543.02,3,2025-06-04 02:58:37,SPU_707,新能源重卡,3400030.13,5905,106,交通运输,ORD_20250604_1492,AUTH_31492,等额本金,售后回租,2025-06-08 02:58:37,审批中
CUST_11493,企业,zo77^0AoDA7s,海创信息有限公司,13043021042,APP_20241493,SPU_760_SKU_78,4349111.23,3,2024-10-14 10:58:25,SPU_760,光伏组件,1777594.44,5387,105,绿色能源,ORD_20241014_1493,AUTH_31493,等额本息,直接租赁,2024-10-19 10:58:25,审批中
CUST_11494,企业,#r47%Z6h4lmF,迪摩科技有限公司,18957548246,APP_20241494,SPU_823_SKU_37,29645000.17,9,2024-08-11 15:48:03,SPU_823,核磁共振成像仪,3959080.01,9375,102,医疗器械,ORD_20240811_1494,AUTH_31494,按季付息到期还本,售后回租,2024-08-12 15:48:03,通过
CUST_11495,个人,$z1Is6cHyILC,周秀兰,18631959593,APP_20241495,SPU_559_SKU_53,17976736.89,10,2024-07-08 09:21:57,SPU_559,工业机器人臂,2024036.07,1138,101,高端制造,ORD_20240708_1495,AUTH_31495,等额本金,售后回租,2024-07-13 09:21:57,通过
CUST_11496,个人,nZ1Q(3eya_&M,王娟,15240837883,APP_20241496,SPU_601_SKU_64,1167235.1,1,2025-01-16 12:05:39,SPU_601,新能源重卡,1398398.9,3189,106,交通运输,ORD_20250116_1496,AUTH_31496,等额本金,直接租赁,2025-01-18 12:05:39,通过
CUST_11497,企业,#!B@n6Dolf47,浙大万朋信息有限公司,18292251934,APP_20241497,SPU_513_SKU_54,28372664.66,7,2025-06-18 18:53:17,SPU_513,液压挖掘机,4813707.53,9457,103,工程机械,ORD_20250618_1497,AUTH_31497,等额本金,售后回租,2025-06-20 18:53:17,通过
CUST_11498,企业,J8xRNcaw@yL&,黄石金承科技有限公司,13004056520,APP_20241498,SPU_994_SKU_77,5500511.11,5,2025-04-02 13:09:26,SPU_994,新能源重卡,1233724.43,7744,106,交通运输,ORD_20250402_1498,AUTH_31498,等额本息,售后回租,2025-04-03 13:09:26,通过
CUST_11499,企业,)aMoUKkr*f2g,太极传媒有限公司,13814464705,APP_20241499,SPU_621_SKU_32,28292856.91,7,2025-03-17 08:20:08,SPU_621,高性能服务器集群,4417958.08,8054,104,信息技术,ORD_20250317_1499,AUTH_31499,按季付息到期还本,售后回租,2025-03-18 08:20:08,通过
CUST_11500,企业,@d3sgPqT^)aJ,信诚致远传媒有限公司,18957641644,APP_20241500,SPU_197_SKU_34,20344510.29,8,2025-03-14 02:23:51,SPU_197,新能源重卡,3175487.13,3128,106,交通运输,ORD_20250314_1500,AUTH_31500,等额本息,直接租赁,2025-03-16 02:23:51,通过
CUST_11501,个人,59rvIkn9&Q^a,洪平,15802370247,APP_20241501,SPU_109_SKU_78,4773765.63,7,2025-04-06 00:06:35,SPU_109,高性能服务器集群,803787.48,2367,104,信息技术,ORD_20250406_1501,AUTH_31501,按季付息到期还本,直接租赁,2025-04-07 00:06:35,审批中
CUST_11502,个人,1#Bq*XrpS^6a,唐明,13088671172,APP_20241502,SPU_930_SKU_78,7548966.22,3,2025-07-27 23:19:05,SPU_930,核磁共振成像仪,2847111.52,7169,102,医疗器械,ORD_20250727_1502,AUTH_31502,按季付息到期还本,直接租赁,2025-07-30 23:19:05,通过
CUST_11503,个人,!12iZuFb@(SX,林林,18519775531,APP_20241503,SPU_673_SKU_99,28839741.14,7,2024-11-14 17:13:43,SPU_673,工业机器人臂,4726063.64,3365,101,高端制造,ORD_20241114_1503,AUTH_31503,按季付息到期还本,直接租赁,2024-11-15 17:13:43,通过
CUST_11504,企业,I_#vSXnLWjg1,黄石金承传媒有限公司,15208477607,APP_20241504,SPU_533_SKU_49,2618387.8,1,2025-04-14 18:10:37,SPU_533,新能源重卡,2782235.66,1243,106,交通运输,ORD_20250414_1504,AUTH_31504,等额本息,售后回租,2025-04-19 18:10:37,通过
CUST_11505,企业,X5#)IN6ez@7W,昂歌信息科技有限公司,18100793194,APP_20241505,SPU_256_SKU_28,21481832.99,9,2025-08-08 00:28:12,SPU_256,新能源重卡,2724304.8,3377,106,交通运输,ORD_20250808_1505,AUTH_31505,等额本息,售后回租,2025-08-13 00:28:12,通过
CUST_11506,个人,skGN5aL%)5X6,樊璐,13888598298,APP_20241506,SPU_114_SKU_12,2369734.27,1,2025-10-31 11:07:02,SPU_114,液压挖掘机,2674453.85,5062,103,工程机械,ORD_20251031_1506,AUTH_31506,按季付息到期还本,直接租赁,2025-11-02 11:07:02,审批中
CUST_11507,企业,8F%XVbel!8C6,创汇科技有限公司,13595737263,APP_20241507,SPU_707_SKU_72,1909372.55,1,2025-04-27 20:06:16,SPU_707,光伏组件,2349026.28,8085,105,绿色能源,ORD_20250427_1507,AUTH_31507,等额本息,售后回租,2025-05-02 20:06:16,审批中
CUST_11508,企业,M5Ab2tK3(cHm,良诺科技有限公司,13173145689,APP_20241508,SPU_869_SKU_76,38480121.68,9,2024-11-12 18:41:43,SPU_869,光伏组件,4548209.46,4338,105,绿色能源,ORD_20241112_1508,AUTH_31508,等额本金,售后回租,2024-11-16 18:41:43,通过
CUST_11509,个人,PVK3Oav^*N_e,杨玉华,15108129141,APP_20241509,SPU_913_SKU_52,3628540.34,7,2025-04-22 02:28:33,SPU_913,新能源重卡,594002.35,8525,106,交通运输,ORD_20250422_1509,AUTH_31509,按季付息到期还本,直接租赁,2025-04-23 02:28:33,审批中
CUST_11510,企业,fD@f7VQanksw,九方科技有限公司,18096336899,APP_20241510,SPU_369_SKU_63,19651502.28,8,2025-04-05 12:00:31,SPU_369,新能源重卡,2916456.02,6561,106,交通运输,ORD_20250405_1510,AUTH_31510,等额本金,直接租赁,2025-04-07 12:00:31,通过
CUST_11511,个人,^99E%#Sb4g4P,高玉梅,14542297016,APP_20241511,SPU_209_SKU_11,16808800.46,9,2025-11-18 21:40:01,SPU_209,液压挖掘机,1999155.67,8727,103,工程机械,ORD_20251118_1511,AUTH_31511,等额本息,售后回租,2025-11-21 21:40:01,通过
CUST_11512,个人,@utE$Am3U95@,田兵,18226716917,APP_20241512,SPU_686_SKU_97,333833.45,2,2024-12-15 01:15:29,SPU_686,光伏组件,182638.39,943,105,绿色能源,ORD_20241215_1512,AUTH_31512,等额本金,直接租赁,2024-12-19 01:15:29,拒绝
CUST_11513,企业,@pIoXPcUR@9A,九方网络有限公司,18701758082,APP_20241513,SPU_965_SKU_59,30342173.02,8,2024-08-26 04:36:11,SPU_965,核磁共振成像仪,4139671.26,8873,102,医疗器械,ORD_20240826_1513,AUTH_31513,等额本息,售后回租,2024-08-31 04:36:11,通过
CUST_11514,企业,_v#(V8l4FBi7,时空盒数字信息有限公司,15227896091,APP_20241514,SPU_440_SKU_30,1614632.43,1,2024-10-16 21:02:10,SPU_440,核磁共振成像仪,1990777.57,9493,102,医疗器械,ORD_20241016_1514,AUTH_31514,等额本息,直接租赁,2024-10-18 21:02:10,通过
CUST_11515,企业,v(9VlpB7mIW),数字100科技有限公司,18721700921,APP_20241515,SPU_662_SKU_56,12022683.59,3,2025-01-08 10:57:14,SPU_662,液压挖掘机,4976012.25,6906,103,工程机械,ORD_20250108_1515,AUTH_31515,等额本息,售后回租,2025-01-10 10:57:14,拒绝
CUST_11516,个人,&n7_Bwdi9#*L,孔成,15704017238,APP_20241516,SPU_585_SKU_98,7668081.61,3,2025-04-12 10:04:19,SPU_585,工业机器人臂,2999525.55,9937,101,高端制造,ORD_20250412_1516,AUTH_31516,等额本金,售后回租,2025-04-14 10:04:19,通过
CUST_11517,企业,CIDumHNx+1Z8,中建创业科技有限公司,18856413981,APP_20241517,SPU_403_SKU_69,4575246.8,4,2025-01-28 21:52:47,SPU_403,液压挖掘机,1290230.02,6071,103,工程机械,ORD_20250128_1517,AUTH_31517,等额本金,直接租赁,2025-01-31 21:52:47,通过
CUST_11518,企业,YhN3lU%y^O_V,凌颖信息信息有限公司,15963035427,APP_20241518,SPU_236_SKU_52,1834265.27,2,2025-05-12 09:53:30,SPU_236,高性能服务器集群,1120640.08,598,104,信息技术,ORD_20250512_1518,AUTH_31518,按季付息到期还本,售后回租,2025-05-17 09:53:30,审批中
CUST_11519,企业,c$+o5YWrUQ5!,七喜信息有限公司,15945773786,APP_20241519,SPU_293_SKU_15,15895944.83,4,2025-02-21 23:15:53,SPU_293,液压挖掘机,4340345.4,953,103,工程机械,ORD_20250221_1519,AUTH_31519,按季付息到期还本,直接租赁,2025-02-24 23:15:53,通过
CUST_11520,个人,O!8qUVAnRou!,高桂花,15653567525,APP_20241520,SPU_302_SKU_89,3762998.11,1,2025-10-14 10:19:02,SPU_302,新能源重卡,4503975.22,4563,106,交通运输,ORD_20251014_1520,AUTH_31520,按季付息到期还本,售后回租,2025-10-15 10:19:02,审批中
CUST_11521,企业,!aDKzEzdIIv3,易动力信息有限公司,14526187446,APP_20241521,SPU_489_SKU_30,19506177.09,8,2024-05-26 20:57:07,SPU_489,高性能服务器集群,2631586.84,4972,104,信息技术,ORD_20240526_1521,AUTH_31521,等额本息,直接租赁,2024-05-28 20:57:07,审批中
CUST_11522,企业,rPbF#Ja8@@1h,飞利信传媒有限公司,13757318004,APP_20241522,SPU_968_SKU_79,7207816.6,3,2025-12-28 18:41:26,SPU_968,工业机器人臂,2733302.89,9841,101,高端制造,ORD_20251228_1522,AUTH_31522,按季付息到期还本,直接租赁,2025-12-30 18:41:26,通过
CUST_11523,企业,)E7NRiQ@$Vhl,MBP软件科技有限公司,15565244422,APP_20241523,SPU_752_SKU_30,560122.95,1,2025-04-06 09:50:29,SPU_752,光伏组件,678693.81,5610,105,绿色能源,ORD_20250406_1523,AUTH_31523,等额本息,售后回租,2025-04-10 09:50:29,通过
